Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
14XWXWv5FoCbFzLksawpEe,"Riders on the Storm","L.A. Woman","The Doors",1971-04-19,434720,68,sokux9999,2022-10-12T18:23:58Z,"rock psicodélico,rock clásico,rock ácido","Rhino/Elektra",0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,4
1RKUoGiLEbcXN4GY4spQDx,"Clint Eastwood","Gorillaz","Gorillaz",2001-03-26,340920,73,sokux9999,2022-10-12T18:14:43Z,"","Parlophone UK",0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4
3ZOEytgrvLwQaqXreDs2Jx,"Can't Stop","By the Way (Deluxe Edition)","Red Hot Chili Peppers",2002-07-09,269000,80,sokux9999,2022-10-12T18:45:24Z,"funk rock,rock alternativo,rock","Warner Records",0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4
6Ac4NVYYl2U73QiTt11ZKd,"Hooked On A Feeling","Hooked On A Feeling","Blue Swede,Björn Skifs",1973-04-01,172866,69,sokux9999,2022-10-12T18:24:53Z,"","Parlophone Sweden",0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,4
2RsAajgo0g7bMCHxwH3Sk0,"Come As You Are","Nevermind (Remastered)","Nirvana",1991-09-26,218920,76,sokux9999,2022-10-12T22:05:52Z,"grunge,rock","Geffen",0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4
48UPSzbZjgc449aqz8bxox,"Californication","Californication (Deluxe Edition)","Red Hot Chili Peppers",1999-06-08,329733,78,sokux9999,2022-10-12T18:45:17Z,"funk rock,rock alternativo,rock","Warner Records",0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4
5vHLwhxxlGzmClMcxRRFPr,"Lithium","Nevermind (Remastered)","Nirvana",1991-09-26,257053,68,sokux9999,2022-10-14T08:43:49Z,"grunge,rock","Geffen",0.678,0.656,7,-6.41,1,0.0381,0.00174,0,0.0631,0.485,123.207,4
5IX4TbIR5mMHGE4wiWwKW0,"One","...And Justice For All","Metallica",1988-08-25,447440,69,sokux9999,2022-10-14T09:18:38Z,"metal,thrash metal,rock,heavy metal,hard rock","Blackened Recordings / Universal Music",0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,3
2X485T9Z5Ly0xyaghN73ed,"Let It Happen","Currents","Tame Impala",2015-07-17,467586,75,sokux9999,2022-10-16T09:14:07Z,"indie,pop psicodélico","Universal Music Australia Pty. Ltd.",0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,4
72a9JWKqJ8SGo0OdyCS12P,"Personal Jesus","The Best of Depeche Mode, Vol. 1 (Deluxe)","Depeche Mode",2006-11-08,225040,48,sokux9999,2022-10-18T23:04:33Z,"new wave,synthpop,dark wave","Venusnote Ltd.",0.687,0.852,11,-5.538,1,0.0351,0.104,0.00866,0.0596,0.766,129.981,4
3YRCqOhFifThpSRFJ1VWFM,"November Rain","Use Your Illusion I","Guns N' Roses",1991-09-17,536066,76,sokux9999,2022-10-18T23:22:48Z,"rock,glam metal,hard rock,rock clásico","Guns N Roses P&D",0.294,0.64,11,-9.316,1,0.0291,0.016,0.22,0.112,0.226,79.79,4
0KMGxYKeUzK9wc5DZCt3HT,"If You Leave Me Now","Chicago X","Chicago",1976-06-14,235373,71,sokux9999,2022-10-18T23:26:16Z,"rock suave","Rhino",0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183,4
6Fu2DQzXvx28qYEPrXDikG,"I Heard It Through The Grapevine","Chronicle: 20 Greatest Hits","Creedence Clearwater Revival",1976-01-01,664333,49,sokux9999,2022-10-18T23:28:27Z,"rock clásico,rock sureño,country rock","Craft Recordings",0.633,0.731,0,-10.173,1,0.0428,0.0698,0.28,0.0997,0.868,118.674,4
10Nmj3JCNoMeBQ87uw5j8k,"Dani California","Stadium Arcadium","Red Hot Chili Peppers",2006-05-09,282160,73,sokux9999,2022-10-18T23:28:48Z,"funk rock,rock alternativo,rock","Warner Records",0.556,0.913,0,-2.36,1,0.0437,0.0193,0.00000859,0.346,0.73,96.184,4
5EWPGh7jbTNO2wakv8LjUI,"Free Bird","Pronounced' Leh-'Nerd 'Skin-'Nerd","Lynyrd Skynyrd",1973-01-01,547106,73,sokux9999,2022-10-18T23:31:04Z,"rock sureño,rock clásico,rock","Geffen*",0.249,0.834,0,-8.21,1,0.0574,0.0742,0.0000969,0.0924,0.337,118.222,4
2EC9IJj7g0mN1Q5VrZkiYY,"Rebel Rebel - 2016 Remaster","Diamond Dogs (2016 Remaster)","David Bowie",1974-05-24,274746,64,sokux9999,2022-10-18T23:34:09Z,"glam rock,art rock","Parlophone UK",0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,4
78lgmZwycJ3nzsdgmPPGNx,"Immigrant Song - Remaster","Led Zeppelin III (Remaster)","Led Zeppelin",1970,146250,74,sokux9999,2022-10-18T23:34:45Z,"rock clásico,rock,hard rock,rock and roll","Atlantic Records",0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,4
29SyMC0plk6qw8NMF7lfRL,"You Really Got Me","Kinks (Deluxe)","The Kinks",1964-10-02,131573,14,sokux9999,2022-10-18T23:35:30Z,"protopunk,pop barroco","Castle Communications",0.575,0.948,8,-6.173,1,0.0945,0.333,0,0.0656,0.948,137.408,4
29b2b96jozyD9GPCkOrVLs,"Day Tripper - Remastered 2015","1 (Remastered)","The Beatles",2000-11-13,169000,52,sokux9999,2022-10-18T23:41:57Z,"rock clásico,rock psicodélico","UMC (Universal Music Catalogue)",0.665,0.782,6,-8.438,0,0.0307,0.12,0.00000419,0.125,0.731,137.453,4
11DjZQEZ69EXLo77HVj6yW,"Green River","Green River (Expanded Edition)","Creedence Clearwater Revival",1969-08-03,154120,68,sokux9999,2022-10-18T23:47:28Z,"rock clásico,rock sureño,country rock","Craft Recordings",0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,4
4MYb7NWLwXNDB7bYs3HeX8,"Slow Ride - Edit","Slow Ride / Save Your Loving (For Me)","Foghat",1975,232533,57,sokux9999,2022-10-18T23:55:16Z,"rock clásico,rock sureño","Rhino",0.494,0.586,2,-13.909,1,0.0461,0.0201,0.00104,0.102,0.651,113.618,4
0qRR9d89hIS0MHRkQ0ejxX,"Rich Girl","Bigger Than Both Of Us","Daryl Hall & John Oates",1976-08-01,142786,74,sokux9999,2022-10-22T08:11:16Z,"rock suave","RCA Records Label",0.573,0.683,5,-6.644,1,0.176,0.461,0,0.0935,0.817,169.519,4
7o2CTH4ctstm8TNelqjb51,"Sweet Child O' Mine","Appetite For Destruction","Guns N' Roses",1987-07-21,354520,22,sokux9999,2022-10-24T07:48:18Z,"rock,glam metal,hard rock,rock clásico","Guns N Roses P&D",0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,4
3TETmhGNWOcquUTtcr6RIR,"The House of the Rising Sun","The House of the Rising Sun: Best of The Animals","The Animals",2019-02-01,269906,52,sokux9999,2022-10-24T09:36:48Z,"rock clásico","Warner Music Group - X5 Music Group",0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3
4JiEyzf0Md7KEFFGWDDdCr,"Knockin' On Heaven's Door","Use Your Illusion II","Guns N' Roses",1991-09-18,336000,75,sokux9999,2022-10-24T09:49:11Z,"rock,glam metal,hard rock,rock clásico","Guns N Roses P&D",0.496,0.739,6,-7.193,1,0.0416,0.0209,0.00451,0.106,0.377,132.411,4
2grjqo0Frpf2okIBiifQKs,"September","The Best Of Earth, Wind & Fire Vol. 1","Earth, Wind & Fire",1978-11-23,215093,69,sokux9999,2022-10-26T11:45:54Z,"disco","Columbia/Legacy",0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,4
1jDJFeK9x3OZboIAHsY9k2,"I'm Still Standing","Too Low For Zero","Elton John",1983-05-30,183440,78,sokux9999,2022-10-26T11:49:17Z,"","EMI",0.505,0.904,6,-6.863,1,0.179,0.355,0.118,0.14,0.773,176.811,4
0ikz6tENMONtK6qGkOrU3c,"Wake Me Up Before You Go-Go","Make It Big","Wham!",1984-10-23,231333,74,sokux9999,2022-10-26T20:46:30Z,"","Columbia",0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,4
4qO03RMQm88DdpTJcxlglY,"Call Me","Atomic/Atomix","Blondie",1999-01-01,212600,69,sokux9999,2022-10-26T20:48:01Z,"","Parlophone Catalogue",0.56,0.824,2,-6.711,0,0.0348,0.000785,0.00246,0.0892,0.74,142.667,4
6FwMGM0Dtmf0vz6BdIc8uP,"Tarzan Boy","Tarzan Boy: The World Of Baltimora","Baltimora",2010-01-01,230026,55,sokux9999,2022-10-26T20:50:32Z,"disco italiana","EMI Marketing",0.703,0.804,5,-4.648,1,0.0252,0.348,0.000881,0.437,0.698,107.41,4
7iN1s7xHE4ifF5povM6A48,"Let It Be - Remastered 2009","Let It Be (Remastered)","The Beatles",1970-05-08,243026,73,sokux9999,2022-10-27T12:19:38Z,"rock clásico,rock psicodélico","EMI Catalogue",0.443,0.403,0,-8.339,1,0.0322,0.631,0,0.111,0.41,143.462,4
67hbP9PFQZrb4XZc3TzB0s,"Rasputin - Single Version","Fantastic Boney M.","Boney M.",1984-12-03,220733,60,sokux9999,2022-10-27T12:21:37Z,"disco","Hansa Local",0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,4
5IyL3XOaRPpTgxVjRIAxXU,"Ziggy Stardust - 2012 Remaster","The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)","David Bowie",1972-06-06,193880,59,sokux9999,2022-10-30T10:39:52Z,"glam rock,art rock","Parlophone UK",0.515,0.554,7,-11.616,1,0.0784,0.0478,0,0.219,0.509,80.146,4
1Wrzhfa5bNlqvsnCztz190,"Devuélveme a mi chica","Hombres G (Edición 30 Aniversario)","Hombres G",1985,194080,72,sokux9999,2022-11-13T11:09:10Z,"rock en español,rock latino,rock mexicano","WM Spain",0.594,0.936,9,-4.722,0,0.0944,0.0224,0.000351,0.191,0.39,172.547,4
7yaCciuyB1IhgMvLBE8Wa4,"All Apologies","In Utero (Deluxe Edition)","Nirvana",1993-09-21,230960,46,sokux9999,2022-11-17T08:11:42Z,"grunge,rock","Geffen",0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0853,0.359,113.176,4
0wUBK5wHygew7JJsL7VE6Z,"Some Kind Of Wonderful - Remastered 2002","70's Hits","Grand Funk Railroad",2008-01-01,202760,24,sokux9999,2022-11-23T08:48:54Z,"rock clásico","Capitol Records",0.846,0.721,2,-5.261,1,0.0498,0.151,0,0.253,0.608,121.449,4
4DMKwE2E2iYDKY01C335Uw,"Carry on Wayward Son","Leftoverture (Expanded Edition)","Kansas",1976,323000,70,sokux9999,2022-11-23T08:52:13Z,"rock clásico,rock progresivo,aor","Epic/Legacy",0.482,0.786,7,-5.735,1,0.032,0.00321,0.0000888,0.446,0.793,126.755,4
0dOg1ySSI7NkpAe89Zo0b9,"Born in the U.S.A.","Born In The U.S.A.","Bruce Springsteen",1984-06-04,278680,69,sokux9999,2022-11-23T08:54:02Z,"","Columbia",0.398,0.952,4,-6.042,1,0.061,0.000373,0.0000775,0.1,0.584,122.093,4
46QazXxQS0B31CnbRCy8CV,"Rock You Like a Hurricane - 2011","Comeblack","Scorpions",2011-11-07,255573,59,sokux9999,2022-11-23T08:54:45Z,"hard rock,glam metal,rock","Legacy Recordings",0.587,0.891,11,-3.381,1,0.0361,0.000261,0.00454,0.314,0.705,124.005,4
7txxAtOMwLLnQTpKeBL6bp,"Mother","Danzig","Danzig",1988-01-01,204866,67,sokux9999,2022-11-23T08:55:12Z,"","American Recordings Catalog P&D",0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,4
4fPBB44eDH71YohayI4eKV,"You Only Live Once","First Impressions Of Earth","The Strokes",2006-01-03,189226,65,sokux9999,2022-11-27T21:51:09Z,"garage rock,indie rock,rock alternativo","RCA Records Label",0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4
4ByEFOBuLXpCqvO1kw8Wdm,"(I Just) Died In Your Arms","Broadcast","Cutting Crew",1986-01-01,280400,74,sokux9999,2022-11-27T21:48:44Z,"","Ten Records",0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4
56NkIxSZZiMpFP5ZNSxtnT,"Someday","Is This It","The Strokes",2001-07-30,183573,70,sokux9999,2022-11-27T21:54:00Z,"garage rock,indie rock,rock alternativo","RCA Records Label",0.542,0.531,9,-7.481,1,0.0301,0.0033,0.00000151,0.338,0.671,105.97,4
0tZ3mElWcr74OOhKEiNz1x,"Bulls On Parade","Evil Empire","Rage Against The Machine",1996-04-16,229466,69,sokux9999,2022-11-27T21:56:54Z,"rap metal,rap rock,metal alternativo,nu metal","Epic",0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4
1FvDJ9KGxcqwv1utyPL3JZ,"This Charming Man - 2011 Remaster","The Smiths","The Smiths",1984-02-20,162920,72,sokux9999,2022-11-27T21:59:19Z,"new wave,madchester,jangle pop","WM UK",0.611,0.846,11,-5.9,1,0.0436,0.00509,0,0.0784,0.751,103.912,4
2vz1CsL5WBsbpBcwgboTAw,"Footloose - From Footloose Soundtrack","Footloose (15th Anniversary Collectors' Edition)","Kenny Loggins",1984,226826,65,sokux9999,2022-11-27T22:03:52Z,"","Columbia/Legacy",0.583,0.905,2,-6.132,1,0.0733,0.0984,0.00019,0.0593,0.646,173.982,4
75FEaRjZTKLhTrFGsfMUXR,"Running Up That Hill (A Deal With God)","Hounds Of Love","Kate Bush",1985,298933,6,sokux9999,2022-11-27T22:06:41Z,"art pop,pop barroco,art rock","Parlophone UK",0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,4
5jzma6gCzYtKB1DbEwFZKH,"London Calling - Remastered","London Calling (Remastered)","The Clash",1979,200480,65,sokux9999,2022-11-27T22:11:29Z,"punk","Sony Music UK",0.651,0.801,0,-7.34,1,0.0514,0.123,0,0.0825,0.776,133.769,4
1db0gbTSKdRQum8VlbNkiO,"Say Say Say - Remastered 2015","Pipes Of Peace","Paul McCartney,Michael Jackson",1983-10-28,235693,61,sokux9999,2022-11-27T22:18:29Z,"","Paul McCartney Catalog",0.822,0.686,10,-10.456,0,0.0472,0.115,0.000982,0.0463,0.828,117.743,4
1MsBRSbt5dqJSw3RxXtvCM,"I Want To Break Free - Remastered 2011","The Works (2011 Remaster)","Queen",1984-02-27,198773,63,sokux9999,2022-11-27T22:19:22Z,"rock clásico,rock,glam rock","EMI",0.875,0.407,4,-10.505,1,0.0376,0.0769,0.000785,0.116,0.777,109.088,4
7Lk83uozmGWre1q8eyOOUP,"Just the Two of Us (feat. Bill Withers)","Love Songs","Grover Washington, Jr.,Bill Withers",1979,438493,48,sokux9999,2022-11-27T22:21:41Z,"soul jazz,smooth jazz,soul,motown","Rhino/Elektra",0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,4
3BGbqEDio3ocx1v4egIYr6,"Walk Like an Egyptian","Different Light","The Bangles",1985-07-11,204560,54,sokux9999,2022-11-27T22:39:22Z,"jangle pop","Columbia",0.711,0.788,11,-14.705,1,0.0825,0.0117,0.00000205,0.311,0.757,103.172,4
0rmGAIH9LNJewFw7nKzZnc,"You Give Love A Bad Name","Slippery When Wet","Bon Jovi",1986-08-16,222706,77,sokux9999,2022-11-27T22:41:50Z,"glam metal,rock","Island Records",0.541,0.959,0,-2.947,0,0.0505,0.0663,0.00000218,0.344,0.812,122.805,4
0B5kY9i9bmP7554oU4jRoO,"Funkytown - Single Version","'80s Pop #1's","Lipps Inc.",2007-01-01,245413,51,sokux9999,2022-11-27T22:46:54Z,"disco","Universal Music Group International",0.906,0.564,0,-9.29,1,0.0568,0.000928,0.65,0.108,0.229,122.632,4
3gxEZXUjrNbl3TlSrTGbR5,"Modern Love - 2018 Remaster","Let's Dance (2018 Remaster)","David Bowie",1983-04-14,288339,64,sokux9999,2022-11-27T22:54:18Z,"glam rock,art rock","Parlophone UK",0.358,0.938,0,-5.577,1,0.0483,0.00375,0.0000092,0.117,0.944,182.836,4
39lSeqnyjZJejRuaREfyLL,"Hungry Like the Wolf - 2009 Remaster","Rio (Collector's Edition)","Duran Duran",1982-05-10,220626,68,sokux9999,2022-11-27T22:55:18Z,"new wave,synthpop","Parlophone UK",0.691,0.812,0,-7.772,1,0.0558,0.0433,0.00000116,0.299,0.685,127.568,4
7INi4pMPG4IE0Smx5y4KVf,"Easy Lover","Chinese Wall","Philip Bailey,Phil Collins",1985-03-20,304506,62,sokux9999,2022-11-27T23:00:07Z,"rock suave","Columbia",0.749,0.699,1,-13.108,1,0.0371,0.0674,0.00192,0.0763,0.935,128.904,4
0Z9UkcT1pnrmLciUJPcMMS,"Gold - 2003 Remaster","True (Special Edition)","Spandau Ballet",1983-02-25,290720,60,sokux9999,2022-11-27T23:03:49Z,"new wave,synthpop","Parlophone UK",0.724,0.802,10,-6.117,0,0.0337,0.25,0.0016,0.342,0.729,143.116,4
0bVtevEgtDIeRjCJbK3Lmv,"Welcome To The Jungle","Appetite For Destruction","Guns N' Roses",1987-07-21,272026,26,sokux9999,2022-11-28T08:55:54Z,"rock,glam metal,hard rock,rock clásico","Guns N Roses P&D",0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,4
0GTK6TesV108Jj5D3MHsYb,"Owner of a Lonely Heart","90125 (Deluxe Version)","Yes",1983-06-01,268506,66,sokux9999,2022-11-28T09:02:06Z,"rock progresivo,rock sinfónico,art rock,aor","Rhino Atlantic",0.744,0.798,7,-5.981,1,0.0364,0.176,0.0037,0.26,0.898,125.059,4
5ruzrDWcT0vuJIOMW7gMnW,"The Adults Are Talking","The New Abnormal","The Strokes",2020-04-10,309053,75,sokux9999,2022-12-13T17:31:22Z,"garage rock,indie rock,rock alternativo","Cult Records/RCA Records",0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4
5kMiMqkz9T8fwvWhAFgGNG,"All I Think About Now","Head Carrier","Pixies",2016-09-30,187320,0,sokux9999,2022-12-13T17:57:05Z,"rock alternativo","Pixies Music",0.253,0.575,8,-7.833,1,0.0311,0.00409,0.00193,0.141,0.214,185.717,4
6hHc7Pks7wtBIW8Z6A0iFq,"Blue Monday","Substance","New Order",1987-08-17,449160,66,sokux9999,2022-12-16T23:50:47Z,"new wave,synthpop,post-punk,madchester","Rhino",0.762,0.651,0,-13.34,1,0.0655,0.00198,0.856,0.111,0.941,130.395,4
6dUcGbqi6BPpxMXSgBRTzd,"Heartbreaker","Pat Benatar: The Collection","Pat Benatar",2001-10-15,206706,0,sokux9999,2022-12-17T00:05:28Z,"aor","Chrysalis\EMI Records (USA)",0.486,0.603,10,-9.554,0,0.0798,0.0407,0.0000472,0.348,0.791,157.748,4
67iAlVNDDdddxqSD2EZhFs,"I'm Gonna Be (500 Miles)","Sunshine on Leith","The Proclaimers",1988,219466,69,sokux9999,2022-12-17T00:05:49Z,"","Parlophone UK",0.851,0.551,4,-5.177,1,0.0396,0.151,0,0.0827,0.807,131.922,4
1tVzVPIcCFz5QUMGLPHJEc,"Tainted Love","Tainted Love / Where Did Our Love Go","Soft Cell",2009-01-01,156906,43,sokux9999,2022-12-17T00:07:18Z,"synthpop,new wave","Universal Music Group International",0.569,0.493,0,-9.112,0,0.0381,0.106,0,0.624,0.616,143.221,4
1FTSo4v6BOZH9QxKc3MbVM,"Song 2 - 2012 Remaster","Blur (Special Edition)","Blur",1997-02-10,121160,75,sokux9999,2022-12-18T20:21:06Z,"britpop,madchester,rock alternativo","Parlophone UK",0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4
4mLKx7zsUdyT4Ax7rI7KXu,"Tie Your Mother Down - Remastered 2011","A Day At The Races (Deluxe Edition 2011 Remaster)","Queen",1976-12-10,287426,48,sokux9999,2022-12-18T20:30:17Z,"rock clásico,rock,glam rock","EMI",0.331,0.887,2,-5.588,1,0.0648,0.114,0.000103,0.367,0.196,135.035,4
6DmfWj5kOa1fX8AwN9byOn,"L.A. Woman","L.A. Woman","The Doors",1971-04-19,471160,58,sokux9999,2022-12-20T02:22:44Z,"rock psicodélico,rock clásico,rock ácido","Rhino/Elektra",0.354,0.731,2,-9.178,1,0.0382,0.0812,0.00124,0.115,0.697,170.633,4
6Fba9RZtC6vTY814JToDtP,"Jump","Best of Volume 1","Van Halen",1996-09-24,239560,57,sokux9999,2022-12-20T02:16:05Z,"glam metal,rock clásico,rock,hard rock","Warner Records",0.542,0.822,0,-7.201,1,0.0291,0.0745,0.00947,0.0645,0.772,130.011,4
0ldTcpmFsxEASGiBBIfVLW,"Johnny And Mary","Clues (Expanded Edition)","Robert Palmer",1980,239053,53,sokux9999,2022-12-20T02:29:20Z,"","Island Records",0.664,0.597,2,-10.948,1,0.0404,0.0125,0.0953,0.032,0.968,153.058,4
1GcVa4jFySlun4jLSuMhiq,"Angie - Remastered 2009","Goats Head Soup (Remastered 2009)","The Rolling Stones",1973-08-31,272000,69,sokux9999,2022-12-20T02:44:13Z,"rock clásico,rock","Polydor Records",0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,4
6J17MkMmuzBiIOjRH6MOBZ,"Rock and Roll Ain't Noise Pollution","Back In Black","AC/DC",1980-07-25,266040,57,sokux9999,2022-12-20T02:56:18Z,"rock,hard rock,rock clásico,rock and roll","Columbia",0.576,0.659,9,-5.617,1,0.0383,0.041,0,0.0587,0.717,94.853,4
6olS0TmHmsGr0hXtcBsiVM,"A Tout Le Monde - Remastered 2004","Youthanasia (Expanded Edition - Remastered)","Megadeth",1994-10-28,262133,61,sokux9999,2022-12-20T21:42:04Z,"thrash metal,metal,heavy metal,speed metal","Capitol Records",0.272,0.747,5,-4.86,0,0.0401,0.000393,0.0000403,0.16,0.255,202.777,4
0rFWuqFgHAfuzE8uSB9TWR,"Live And Let Die","Use Your Illusion I","Guns N' Roses",1991-09-17,182733,67,sokux9999,2022-12-21T14:01:40Z,"rock,glam metal,hard rock,rock clásico","Guns N Roses P&D",0.266,0.778,11,-8.671,1,0.0624,0.0106,0.113,0.12,0.262,151.244,4
2mvffzYUJ9Ld9xhsF5DUjU,"In Bloom","Nevermind (Remastered)","Nirvana",1991-09-26,255080,64,sokux9999,2022-12-25T14:51:31Z,"grunge,rock","Geffen",0.436,0.876,10,-4.902,0,0.0647,0.0000333,0.000104,0.205,0.512,157.044,4
5UJmwdqGP7RONuVzYnHjUp,"Hey You - 2011 Remastered Version","The Wall (Remastered)","Pink Floyd",1979-11-30,278706,34,sokux9999,2022-12-26T04:02:39Z,"rock progresivo,rock psicodélico,rock clásico,rock sinfónico,art rock,rock","Pink Floyd Records",0.59,0.245,0,-17.17,1,0.0305,0.243,0.00454,0.142,0.22,112.452,4
1oYYd2gnWZYrt89EBXdFiO,"Message In A Bottle","Reggatta De Blanc (Remastered 2003)","The Police",1979-10-02,290280,73,sokux9999,2022-12-31T04:51:17Z,"","Polydor Records",0.577,0.808,1,-7.04,0,0.039,0.0338,0.0000133,0.221,0.869,151.008,4
0BxE4FqsDD1Ot4YuBXwAPp,"505","Favourite Worst Nightmare","Arctic Monkeys",2007-04-22,253586,81,sokux9999,2023-01-01T12:37:14Z,"indie,garage rock","Domino Recording Co",0.526,0.866,0,-5.822,1,0.0568,0.00287,0.0000778,0.0945,0.248,140.266,4
0QwZfbw26QeUoIy82Z2jYp,"Good Times Bad Times - 1993 Remaster","Led Zeppelin","Led Zeppelin",1969-01-12,166266,63,sokux9999,2023-01-01T12:54:22Z,"rock clásico,rock,hard rock,rock and roll","Rhino Atlantic",0.476,0.717,9,-9.192,1,0.0949,0.0382,0.0000761,0.0818,0.753,93.584,4
5GjPQ0eI7AgmOnADn1EO6Q,"Eleanor Rigby - Remastered 2009","Revolver (Remastered)","The Beatles",1966-08-05,126533,65,sokux9999,2023-01-01T13:16:48Z,"rock clásico,rock psicodélico","EMI Catalogue",0.581,0.28,4,-9.091,0,0.0381,0.936,0.0000156,0.305,0.813,137.831,4
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Honky Chateau","Elton John",1972-05-19,281613,77,sokux9999,2023-01-01T13:23:45Z,"","EMI",0.601,0.532,10,-9.119,1,0.0286,0.433,0.00000595,0.0925,0.342,136.576,4
7pKfPomDEeI4TPT6EOYjn9,"Imagine - Remastered 2010","Imagine","John Lennon",1971-09-09,187866,72,sokux9999,2023-01-01T13:27:38Z,"","EMI Catalogue",0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4
1uKjQoh8JZj9ryuYRhpd7E,"Ahora Te Puedes Marchar","Soy Como Quiero Ser","Luis Miguel",1987-07-15,191973,73,sokux9999,2023-01-02T13:37:16Z,"mariachi,bolero,pop latino","WM Mexico",0.78,0.877,6,-3.683,0,0.0427,0.148,0.00000236,0.0627,0.909,133.263,4
36TbBJ7mLPOZMAYs0p4mxb,"Mary","Trick","Alex G",2012-11-05,197733,67,sokux9999,2023-01-05T04:37:45Z,"","Lucky Number",0.693,0.467,4,-9.558,0,0.043,0.0497,0.452,0.107,0.402,105.955,4
7zLGHdfJ3JRPxvc96mEPEi,"Out of Touch","The Very Best of Daryl Hall / John Oates","Daryl Hall & John Oates",2009-02-20,249573,58,sokux9999,2023-01-06T15:28:52Z,"rock suave","RCA Records Label",0.806,0.649,9,-9.004,0,0.0347,0.0391,0.0000555,0.0557,0.897,114.834,4
1mCsF9Tw4AkIZOjvZbZZdT,"Break My Stride","I Don't Speak The Language","Matthew Wilder",1983-03-19,184480,67,sokux9999,2023-01-06T15:37:35Z,"","Legacy Recordings",0.917,0.588,10,-11.047,1,0.0607,0.195,0,0.0914,0.828,110.077,4
52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes","Currents","Tame Impala",2015-07-17,363240,74,sokux9999,2023-01-08T10:28:44Z,"indie,pop psicodélico","Universal Music Australia Pty. Ltd.",0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,4
6CKoWCWAqEVWVjpeoJXyNH,"Shape Of My Heart","Ten Summoner's Tales","Sting",1993-03-01,279226,70,sokux9999,2023-01-27T10:11:27Z,"rock suave","A&M",0.537,0.372,6,-10.08,0,0.0331,0.693,0.00107,0.083,0.244,83.94,4
4KFM3A5QF2IMcc6nHsu3Wp,"Englishman In New York","...Nothing Like The Sun","Sting",1987-10-16,267266,68,sokux9999,2023-01-27T10:26:49Z,"rock suave","A&M",0.674,0.347,9,-17.707,1,0.0364,0.396,0.0000104,0.0916,0.647,102.014,4
42DIFjL8SCQ1pNVphDi968,"Turn up the Radio","Hungry Ghosts","OK Go",2014-10-14,177360,0,sokux9999,2023-02-27T11:38:55Z,"","BMG Rights Management (US) LLC",0.629,0.802,0,-4.348,1,0.13,0.00719,0,0.316,0.66,151.03,4
