Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5LNf5l8xXqus1s9A43ReEZ,"Otra Vez","Otra Vez","ProdMarvin",2023-05-21,134328,0,sokux9999,2023-08-21T23:04:11Z,"","BZR Music LLC.",0.706,0.369,10,-5.021,1,0.031,0.789,0.0000109,0.211,0.288,67.112,4
5LrN7yUQAzvthd4QujgPFr,"Here With Me","Petals to Thorns","d4vd",2023-05-26,242484,81,sokux9999,2023-08-21T23:11:28Z,"","Darkroom/Interscope Records",0.575,0.45,4,-9.306,1,0.0259,0.531,0.0000659,0.124,0.263,132.039,4
35gNHG9NLVTtPxMQrbRpyd,"ｃｈｉｍｅｒｉｃａｌ","ＣＹＢＥＲＩＡ","KyonPalm",2014-10-31,283441,38,sokux9999,2023-08-28T08:01:24Z,"vaporwave","kyonpalm",0.582,0.455,11,-14.454,1,0.0353,0.00389,0.844,0.128,0.367,101.95,4
1pzYy9jfx2Rr4sy8xanwhN,"Bando","Bando","Octomber,Octomber Covers,Zickcovers",2021-10-26,162730,47,sokux9999,2023-08-28T09:30:18Z,"","Tsita Records",0.199,0.487,7,-10.607,0,0.0401,0.351,0.966,0.071,0.628,216.542,3
4QzZVJc6qPTtTkPem7qZRo,"The Lamp Is Low","Classical Current","Laurindo Almeida",1969-09-15,170790,59,sokux9999,2023-08-30T12:12:49Z,"jazz brasileño,bossa nova,exótica","Warner Records, Inc.",0.486,0.313,7,-14.323,1,0.0252,0.894,0.948,0.167,0.199,102.605,4
1A3tuE6ti9qoZDwB3LB0t2,"I Think I Like When It Rains","Locals 2","WILLIS",2017-06-12,278293,36,sokux9999,2023-09-13T11:00:07Z,"","WILLIS",0.622,0.455,9,-7.116,1,0.0282,0.0401,0,0.0957,0.274,124.412,4
6aTqtTc3XV1PVw3DTcfF5o,"Shameless","Kaos Nomada","Hard GZ",2018-07-27,204118,37,sokux9999,2023-10-06T22:34:58Z,"","La Utopia del Norte",0.585,0.668,7,-7.865,0,0.167,0.815,0.0000403,0.104,0.719,90.131,4
0NLebGDyFekhMcQKG7xfaP,"Ladyfingers","Whipped Cream & Other Delights","Herb Alpert & The Tijuana Brass",1965,166293,55,sokux9999,2023-10-14T07:27:14Z,"adult standards,exótica","Shout! Factory",0.366,0.349,8,-13.188,1,0.0421,0.976,0.943,0.169,0.557,86.366,4
6odqveUIgvpWWvtANLcZpH,"Red Moon","Red Moon","Lil Uzi Vert",2023-12-27,171827,53,sokux9999,2023-12-28T12:49:45Z,"rap melódico","Generation Now/Atlantic",0.554,0.881,2,-4.176,0,0.138,0.115,0,0.119,0.455,162.032,4
7CC6UbCs4iGsePSzFxYxNn,"Moon","Donda","Kanye West",2021-08-29,156091,66,sokux9999,2024-01-11T21:44:09Z,"rap","Rock The World/IDJ/Kanye LP7",0.319,0.236,5,-9.644,1,0.0318,0.898,0.0000162,0.272,0.254,162.351,4
60jQTAr2OkFcV4SWSRz3st,"Emotions","Emotions","Brenda Lee",1961-04-03,171226,60,sokux9999,2024-04-07T14:41:43Z,"","MCA Nashville",0.466,0.416,5,-8.249,1,0.026,0.742,0.00000504,0.249,0.516,98.78,3
1Vk4yRsz0iBzDiZEoFMQyv,"Mia & Sebastian’s Theme","La La Land (Original Motion Picture Soundtrack)","Justin Hurwitz",2016-12-09,98040,66,sokux9999,2024-06-17T09:52:18Z,"","UMGRI Interscope",0.476,0.192,9,-15.753,1,0.064,0.976,0.928,0.119,0.114,116.542,3
0Y7NqQ9RNoHZHDTeDS4UnO,"me va a costar","me va a costar","Kevin Kaarl",2023-12-01,228266,64,sokux9999,2024-06-17T10:02:45Z,"folk latino,indie mexicano","Kevin Kaarl",0.564,0.292,4,-10.118,1,0.0279,0.822,0.0435,0.116,0.2,112.142,4
66TDFKCZpMRfLcgJpa15xq,"Hier encore","Que c'est triste Venise","Charles Aznavour",1964-01-01,143466,63,sokux9999,2024-07-22T17:57:01Z,"chanson,variété française,jazz francés","Universal Music Division Barclay",0.388,0.406,2,-9.445,0,0.0367,0.779,0,0.3,0.44,91.667,3
751srcHf5tUqcEa9pRCQwP,"Tek It","Running","Cafuné",2021-07-20,191823,76,sokux9999,2024-08-10T18:14:19Z,"","Elektra (NEK)",0.423,0.913,8,-5.354,1,0.0655,0.0000653,0,0.269,0.596,146.995,4
4EWBhKf1fOFnyMtUzACXEc,"Pluto Projector","Pony","Rex Orange County",2019-10-25,267520,71,sokux9999,2024-11-24T08:50:34Z,"bedroom pop","Rex Orange County",0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,4
1QJbDTZAO8rpGOMG4UahFM,"The Line (from the series Arcane League of Legends)","Arcane League of Legends: Season 2 (Soundtrack from the Animated Series)","Arcane,Twenty One Pilots",2024-11-23,192000,75,sokux9999,2024-12-14T23:41:16Z,"","Riot Games",0.556,0.47,9,-9.777,0,0.0379,0.263,0.000266,0.0835,0.322,142.596,4
2fhOljbX79loRcdl47SFye,"Moonlight on the River","This Old Dog","Mac DeMarco",2017-05-05,422613,73,sokux9999,2025-01-08T17:58:40Z,"indie","Captured Tracks",0.662,0.478,9,-8.631,1,0.0451,0.252,0.833,0.216,0.43,139.98,4
0HAiQRgTegbawT3qJukhnK,"The Prayer","The Prayer","DEATHRXW",2024-01-28,321129,48,sokux9999,2025-03-01T10:45:28Z,"","DEATHRXW",0.67,0.74,8,-6.304,0,0.169,0.184,0,0.197,0.503,73.576,4
